student_id,category,attempts,correct_ratio,avg_time_sec,hint_rate,repeat_rate,weak_label
S118,Security,18,0.845850057,25.59756703,0.107558089,0.11040757,0
S118,Hardware,10,0.455776514,26.57128636,0.334117583,0.339177687,0
S118,Software,17,0.939605668,24.56933928,0.112796317,0.041877049,0
S118,Data Representation,19,0.69037283,22.52641303,0.117726511,0.149456756,0
S118,Internet,13,0.730424777,15.62520259,0.173455761,0.231112348,0
S118,Databases,27,0.264557997,28.30360185,0.388491329,0.459331026,1
S118,Algorithms,18,0.30632914,32.01268987,0.383349136,0.355720159,1
S118,Ethics,9,0.805277691,22.03546399,0.211230648,0.146781867,0
S119,ICT & Society,22,0.042349792,31.69492471,0.566856159,0.327397725,1
S119,Networking,11,0.544027827,24.90939529,0.374167392,0.339491826,0
S119,Security,17,0.070775538,41.08018525,0.509395409,0.524984911,1
S119,Hardware,22,0.165533382,27.65941561,0.47278779,0.263499103,1
S119,Software,21,0.021946499,33.62184035,0.460116799,0.530134108,1
S119,Data Representation,16,0.451362857,32.79812121,0.305143324,0.168088917,0
S119,Internet,22,0.209183477,40.23368766,0.420540591,0.37135568,1
S119,Databases,14,0.534705803,35.86567893,0.34062607,0.375421866,1
S119,Algorithms,16,0.115578684,40.62425587,0.552623777,0.476890369,1
S119,Ethics,14,0.349646013,33.84093901,0.452606805,0.420931421,1
S120,ICT & Society,19,0.272581354,35.31294283,0.530602565,0.364020917,1
S120,Networking,15,0.335110814,37.5735275,0.410214275,0.333304017,1
S120,Security,12,0.561261406,27.73197751,0.305184799,0.207646651,0
S120,Hardware,17,0.029345584,32.84507394,0.593419277,0.552364787,1
S120,Software,25,0.278710275,31.00531995,0.493210323,0.480510465,1
S120,Data Representation,18,0.495674234,28.8315346,0.366990406,0.280559308,1
S120,Internet,20,0.153791825,36.10085309,0.504313448,0.476992795,1
S120,Databases,23,0.138064675,38.3169781,0.476630469,0.440722124,1
S120,Algorithms,10,0.572557816,21.69071269,0.268380308,0.355117097,1
S120,Ethics,10,0.297203458,29.61090396,0.377758223,0.317582179,1
S121,ICT & Society,22,0.34738993,27.66386961,0.277139362,0.330131219,1
S121,Networking,17,0.727586211,26.07759644,0.306960971,0.221716845,0
S121,Security,26,0.567863846,25.11861481,0.314340735,0.273207835,0
S121,Hardware,8,0.75495517,29.43542508,0.270126965,0.176580676,0
S121,Software,16,0.131832334,27.1496626,0.413249727,0.335331029,1
S121,Data Representation,19,0.674639982,22.89103522,0.189491085,0.213957972,0
S121,Internet,9,0.438930604,37.76017063,0.256554563,0.266211175,0
S121,Databases,21,0.772671449,32.64332029,0.319461743,0.18999335,0
S121,Algorithms,14,0.493787719,23.95982119,0.32984724,0.167416414,0
S121,Ethics,9,0.758748378,29.13524171,0.331363035,0.335845664,0
S122,ICT & Society,18,0.313364786,30.29882657,0.508640311,0.440959857,1
S122,Networking,22,0.331167996,25.95142775,0.534105133,0.3474994,1
S122,Security,16,0.190689806,31.0689392,0.378937927,0.304680971,1
S122,Hardware,16,0.851903791,22.59232153,0.210004821,0.152879464,0
S122,Software,10,0.417976209,37.01593946,0.415917467,0.328069604,1
S122,Data Representation,19,0.699531559,21.3675947,0.245170902,0.216122187,0
S122,Internet,11,0.585324589,31.69456144,0.340845246,0.193648428,0
S122,Databases,17,0.419608229,28.09870407,0.375536511,0.317654539,1
S122,Algorithms,22,0.299717801,32.49191016,0.483295237,0.434303724,1
S122,Ethics,19,0.071886899,40.01647214,0.485044215,0.345495016,1
S123,ICT & Society,28,0.112344918,34.99888138,0.531635799,0.442945956,1
S123,Networking,26,0.178976909,29.0518844,0.518692973,0.42000487,1
S123,Security,14,0.109525571,40.71311779,0.395455213,0.432901171,1
S123,Hardware,16,0,42.66067999,0.510999731,0.496665474,1
S123,Software,14,0.012838829,32.44946931,0.583770267,0.422900165,1
S123,Data Representation,15,0.269694525,32.77084521,0.395687149,0.318109306,1
S123,Internet,9,0.299533379,31.52725158,0.44648565,0.343694024,1
S123,Databases,24,0.108263184,40.77075307,0.546570829,0.55438698,1
S123,Algorithms,15,0.244518777,40.4977226,0.617527038,0.369510076,1
S123,Ethics,19,0.246809158,43.92888048,0.559661449,0.488587931,1
S124,ICT & Society,9,0.673702079,24.25308275,0.275428172,0.21908317,0
S124,Networking,14,0.267217896,38.32994127,0.520550329,0.497542378,1
S124,Security,11,0.421496463,26.13311921,0.302712423,0.252271283,0
S124,Hardware,10,0.121892151,35.5599744,0.477916599,0.394781442,1
S124,Software,18,0.204182347,30.94648107,0.398162348,0.316773245,1
S124,Data Representation,10,0.551709035,31.23746796,0.441499159,0.277389644,0
S124,Internet,10,0.441372032,31.02095873,0.347007273,0.26606931,0
S124,Databases,21,0.60089136,25.11155958,0.20473009,0.324168185,0
S124,Algorithms,17,0.485435509,30.39033091,0.356738341,0.315997262,1
S124,Ethics,17,0.030127399,27.79706813,0.52809849,0.505754572,1
S125,ICT & Society,4,0.545548926,27.23668711,0.227897431,0.300519531,0
S125,Networking,9,0.582836264,20.70752998,0.238839655,0.222184088,0
S125,Security,8,0.75015112,28.21926692,0.19220876,0.17541327,0
S125,Hardware,21,0.687121317,22.79507119,0.107901105,0.157928983,0
S125,Software,21,0.773796339,23.31229489,0.273023935,0.315617226,0
S125,Data Representation,21,0.52136388,33.34550348,0.187036574,0.280892445,0
S125,Internet,16,0.447567459,31.62514898,0.40045554,0.303662846,0
S125,Databases,3,0.85386889,26.34054259,0.154361991,0.107214192,0
S125,Algorithms,19,0.341869626,27.17283654,0.400521398,0.3446395,1
S125,Ethics,24,0.39160726,41.05028041,0.483016895,0.358187211,1
S126,ICT & Society,8,0.836919086,25.3858577,0.138295482,0.05538952,0
S126,Networking,20,0.885903956,28.04185345,0.115183036,0.137144816,0
S126,Security,13,0.929129034,22.95925945,0.047259873,0.092846461,0
S126,Hardware,19,0.693136886,26.08820284,0.177482009,0.08520524,0
S126,Software,16,0.8578541,22.21957334,0.18793091,0.255465936,0
S126,Data Representation,13,0.890117839,20.03721726,0.142771056,0.074843619,0
S126,Internet,10,0.702363722,27.08892227,0.115990521,0.228993577,0
S126,Databases,19,0.921141633,18.53450605,0.046972909,0,0
S126,Algorithms,10,0.846567801,20.55701937,0.140765205,0.074959505,0
S126,Ethics,14,0.956592119,15.12684125,0.144057748,0.058801951,0
S127,ICT & Society,6,0.37407409,31.50873796,0.311280312,0.373100608,0
S127,Networking,9,0.456939095,33.21490765,0.338668998,0.385697766,1
S127,Security,13,0.699308677,25.72309417,0.346659488,0.093863105,0
S127,Hardware,13,0.20964061,25.44721095,0.381012736,0.305880197,1
S127,Software,16,0.571839775,26.65298051,0.321796861,0.22656967,0
S127,Data Representation,19,0.209249141,29.7481706,0.39430003,0.424923951,1
S127,Internet,5,0.684601241,28.09291151,0.212911722,0.2924664,0
S127,Databases,6,0.780343235,22.95602294,0.190495331,0.239062347,0
S127,Algorithms,11,0.49038558,37.1868472,0.318649079,0.326473263,0
S127,Ethics,14,0.521279601,24.62896391,0.367054502,0.268853401,0
S128,ICT & Society,13,0.906319611,24.29891531,0.187457224,0.040439398,0
S128,Networking,11,0.87554931,11.11921689,0.091945018,0.19868004,0
S128,Security,6,0.786810848,26.34226382,0.171496579,0.159182153,0
S128,Hardware,20,0.504719946,26.33505163,0.391953232,0.307173429,1
S128,Software,6,0.690636946,25.57496822,0.232087861,0.148154299,0
S128,Data Representation,21,0.987113877,16.9955048,0.129347269,0.197804608,0
S128,Internet,20,0.841570858,18.61300956,0.215379818,0.155811368,0
S128,Databases,23,0.389638149,21.23289471,0.378112737,0.288265767,0
S128,Algorithms,14,0.762661416,22.98484851,0.231969169,0.19464253,0
S128,Ethics,16,0.522512707,27.81574972,0.2397377,0.228153085,0
S129,ICT & Society,9,0.685146049,21.16982356,0.27648782,0.243303301,0
S129,Networking,24,0.240281747,31.72263076,0.419871629,0.425862755,1
S129,Security,17,0.552570996,25.95659225,0.17009624,0.18176014,0
S129,Hardware,19,0.488392455,23.62682018,0.389368394,0.312057526,1
S129,Software,25,0.389498824,25.79896006,0.344260358,0.233041285,0
S129,Data Representation,15,0.531986786,27.24593659,0.242937817,0.160410443,0
S129,Internet,12,0.162127644,33.03322896,0.494865523,0.314228807,1
S129,Databases,12,0.70894873,21.88347854,0.317117593,0.350239122,0
S129,Algorithms,20,0.37452982,25.91075346,0.286355633,0.27828663,1
S129,Ethics,21,0.439922139,26.37751944,0.327292906,0.254382692,1
S130,ICT & Society,17,0.971650103,19.12234018,0.197468643,0.099146966,0
S130,Networking,11,0.995834362,18.65560883,0.143588216,0.026130149,0
S130,Security,12,0.782309203,21.90657818,0.282613994,0.084749088,0
S130,Hardware,16,0.882332869,14.50587624,0.127307922,0.155558425,0
S130,Software,7,0.798797533,19.94099259,0.133992629,0.201318633,0
S130,Data Representation,16,0.919904515,22.60287843,0.100006016,0.128359611,0
S130,Internet,18,0.684875889,26.48373155,0.263984303,0.263076991,0
S130,Databases,11,1,16.95658741,0.089709198,0.086404084,0
S130,Algorithms,20,0.934863915,16.50595815,0.027530358,0.050701406,0
S130,Ethics,16,1,24.3529629,0.073919652,0.078611062,0
S131,ICT & Society,7,0.510793878,22.65144675,0.314931427,0.282068989,0
S131,Networking,15,0.311151972,33.53846037,0.492199918,0.329572829,1
S131,Security,24,0.200489438,44.55610835,0.440971997,0.54643464,1
S131,Hardware,17,0.022603881,35.68622972,0.38001321,0.436107632,1
S131,Software,6,0.851405581,22.53234644,0.207796826,0.180284723,0
S131,Data Representation,9,0.485881945,27.80322411,0.357227585,0.256373152,0
S131,Internet,22,0.637388483,22.52195828,0.435039012,0.291863124,0
S131,Databases,20,0.359463942,30.61537503,0.581219258,0.420518101,1
S131,Algorithms,20,0.370754939,32.72476363,0.330208594,0.258520119,0
S131,Ethics,14,0.261063254,28.54728976,0.410318385,0.408059084,1
S132,ICT & Society,24,0.200138923,33.5273183,0.558367818,0.390710547,1
S132,Networking,22,0.312618934,41.50286188,0.396491733,0.355467828,1
S132,Security,7,0.8145278,23.921696,0.260463191,0.200294718,0
S132,Hardware,7,0.75614271,23.28758741,0.173599976,0.087808761,0
S132,Software,3,0.5443747,31.83781986,0.335897651,0.246227258,0
S132,Data Representation,16,1,20.62917156,0.108682772,0.109011235,0
S132,Internet,25,0.164848072,35.00968347,0.411242858,0.393002483,1
S132,Databases,18,0.307236662,32.2098566,0.37208079,0.337472522,1
S132,Algorithms,17,0.404441968,36.5781887,0.318816466,0.200319455,1
S132,Ethics,24,0.107028462,36.60220323,0.483189182,0.333841213,1
S133,ICT & Society,12,0.595377668,28.663045,0.247317129,0.221501199,0
S133,Networking,11,0.78911136,33.25325132,0.230752022,0.064411459,0
S133,Security,22,0.861401102,21.21377051,0.170634269,0.169575631,0
S133,Hardware,18,0.801721205,26.94544476,0.121636171,0.10884831,0
S133,Software,15,0.692711021,24.45119961,0.166344026,0.122586446,0
S133,Data Representation,20,0.548827325,21.80755265,0.241070615,0.315386576,0
S133,Internet,7,0.838357374,25.07207009,0.202957423,0.115967894,0
S133,Databases,24,0.56907085,26.99836257,0.294739613,0.099488465,0
S133,Algorithms,5,0.508499921,27.03269896,0.341643704,0.265770753,0
S133,Ethics,7,0.773496142,17.96348163,0.270315258,0.16555023,0
S134,ICT & Society,13,0.839412362,25.27266782,0.265897598,0.201879086,0
S134,Networking,10,0.631261414,17.40660414,0.309215761,0.117965784,0
S134,Security,10,0.753340347,27.89831456,0.201113897,0.172600987,0
S134,Hardware,7,0.833144006,21.4542843,0.237323861,0.225245652,0
S134,Software,19,0.876208788,25.57381845,0.211773093,0.155706088,0
S134,Data Representation,10,0.76885351,23.21072318,0.179759722,0.138798153,0
S134,Internet,16,0.910779595,15.85159683,0.025789619,0.049472078,0
S134,Databases,11,0.948496779,21.78912982,0.112076756,0.092248838,0
S134,Algorithms,12,0.788139541,25.71270729,0.160850409,0.019256171,0
S134,Ethics,19,0.581081376,30.77010178,0.362581056,0.173210939,0
S135,ICT & Society,19,0.43272425,24.65578051,0.393211391,0.289364886,1
S135,Networking,11,0.752990977,25.4941986,0.246393923,0.258132489,0
S135,Security,15,0.636544405,30.03114994,0.320985317,0.157321041,0
S135,Hardware,14,0.75020072,27.81619312,0.23727056,0.16502041,0
S135,Software,12,0.219850416,30.46486429,0.408311014,0.323716066,1
S135,Data Representation,11,0.6480694,31.66429032,0.246588725,0.229558824,0
S135,Internet,13,0.507786906,34.13244613,0.39237999,0.312350377,1
S135,Databases,3,0.674108963,21.67688207,0.241128826,0.229480134,0
S135,Algorithms,20,0.598966213,29.99036857,0.290429448,0.253400491,1
S135,Ethics,15,0.349587752,36.25405132,0.429262493,0.50356779,1
S136,ICT & Society,17,0.619662331,22.69276671,0.203169558,0.301539705,0
S136,Networking,21,0.322995925,29.33942584,0.327741896,0.276200372,1
S136,Security,22,0.200385303,32.09502777,0.403056522,0.379827107,1
S136,Hardware,7,0.184054876,32.74554368,0.556051046,0.384740457,1
S136,Software,14,0.41029453,31.18482817,0.468225375,0.21545226,0
S136,Data Representation,23,0.600260931,36.0720993,0.363092555,0.279446159,0
S136,Internet,20,0.167890966,26.78851341,0.470058775,0.425562538,1
S136,Databases,10,0.155628801,33.08058369,0.565933547,0.535593689,1
S136,Algorithms,15,0.257062376,33.49830429,0.409909929,0.172772243,1
S136,Ethics,20,0.093715411,34.73934741,0.473314875,0.448905515,1
S137,ICT & Society,13,0.298172594,28.17295537,0.538216784,0.418783799,1
S137,Networking,12,0.779992931,29.9177853,0.164825684,0.239293994,0
S137,Security,9,0.654240135,31.46763999,0.219536812,0.25694532,0
S137,Hardware,16,0.507626725,28.65625291,0.42104288,0.342123445,0
S137,Software,11,0.578655558,26.91113984,0.243778635,0.213734257,0
S137,Data Representation,14,0.834014816,25.78304544,0.157103363,0.20028301,0
S137,Internet,11,0.159867693,29.535597,0.449927985,0.303839287,1
S137,Databases,15,0.729786702,31.47597136,0.38230159,0.125209052,0
S137,Algorithms,17,0.398642627,36.43224438,0.37999215,0.346610937,1
S137,Ethics,6,1,18.66154491,0.019287319,0.162783446,0
S138,ICT & Society,9,0.399310213,30.81088305,0.250514722,0.388135281,0
S138,Networking,9,0.2681341,36.85131139,0.42047222,0.326641924,1
S138,Security,10,0.370564679,27.50483263,0.437606565,0.288055706,1
S138,Hardware,8,0.209765002,33.61115395,0.391947204,0.319686759,1
S138,Software,22,0.604727525,35.37159304,0.349528607,0.286627799,0
S138,Data Representation,5,0.260341317,33.29967526,0.382691651,0.378815608,1
S138,Internet,10,0.282338822,36.57365529,0.519216287,0.344131766,1
S138,Databases,18,0.817249952,30.41231593,0.194682432,0.05901358,0
S138,Algorithms,13,0.264243629,28.39708618,0.422814041,0.383674028,1
S138,Ethics,22,0.368514528,38.53465323,0.383563978,0.38339624,1
S139,ICT & Society,18,0.125151406,41.97672428,0.651315667,0.593808746,1
S139,Networking,12,0.045986846,36.08371839,0.546706944,0.371565013,1
S139,Security,13,0.271758825,31.51230483,0.392554571,0.301081201,1
S139,Hardware,24,0.155658953,43.75931004,0.369516935,0.423128331,1
S139,Software,13,0.04450443,30.62457401,0.538341054,0.44821039,1
S139,Data Representation,17,0,49.47357926,0.585696708,0.374720921,1
S139,Internet,28,0.377468223,29.10938263,0.40140386,0.38876643,1
S139,Databases,21,0.150330712,27.8783878,0.436267368,0.329022958,1
S139,Algorithms,9,0.09358071,37.32781151,0.587764458,0.53190917,1
S139,Ethics,23,0.157357867,33.82639774,0.584502901,0.354058457,1
S140,ICT & Society,20,0.094903633,42.95329871,0.540808301,0.308523613,1
S140,Networking,14,0.406762501,31.79852247,0.395708038,0.358986539,1
S140,Security,25,0.150669663,37.49657579,0.509523965,0.434894141,1
S140,Hardware,10,0.444726396,27.49394314,0.376680801,0.300956342,0
S140,Software,19,0.17029949,33.92389952,0.513648563,0.433863862,1
S140,Data Representation,14,0.2288021,32.53510197,0.478061065,0.391599182,1
S140,Internet,10,0.340732628,37.4119053,0.386785263,0.458770655,1
S140,Databases,9,0.251450174,32.29869104,0.319660276,0.417276299,1
S140,Algorithms,23,0.146720561,35.2263344,0.595482771,0.391267113,1
S140,Ethics,18,0.450334851,29.39152742,0.253470419,0.148601642,0
S141,ICT & Society,15,0.230373831,34.68858286,0.370943448,0.44596562,1
S141,Networking,24,0.030372922,48.84013684,0.527319335,0.552300109,1
S141,Security,21,0.11438314,37.8567722,0.414454091,0.489916403,1
S141,Hardware,10,0.081744795,34.68957289,0.644491414,0.506221007,1
S141,Software,14,0.000878238,36.66329539,0.586220575,0.528490044,1
S141,Data Representation,18,0.169236205,42.59666312,0.491688117,0.391249161,1
S141,Internet,18,0.12483478,31.31967409,0.511199409,0.498018924,1
S141,Databases,18,0.11063314,35.84180667,0.524949741,0.5084523,1
S141,Algorithms,19,0.40604374,36.14585879,0.479970536,0.284401072,1
S141,Ethics,21,0.166249807,40.60788021,0.613670988,0.468938085,1
S142,ICT & Society,6,0.102512476,33.72894438,0.561710844,0.392984092,1
S142,Networking,10,0,36.17932071,0.526459768,0.481394287,1
S142,Security,20,0.07464102,43.08627385,0.509815973,0.463498574,1
S142,Hardware,17,0,37.48227043,0.621833625,0.398339538,1
S142,Software,9,0.018024983,34.79725439,0.461709712,0.497168008,1
S142,Data Representation,23,0.186472799,38.04813502,0.488320294,0.333883519,1
S142,Internet,14,0.419180282,39.55996617,0.404671113,0.337675605,1
S142,Databases,17,0.160107836,35.29668869,0.502552801,0.454324138,1
S142,Algorithms,10,0,32.22924691,0.567353539,0.616972329,1
S142,Ethics,11,0,32.34297274,0.62629011,0.422342554,1
S143,ICT & Society,10,0.907219024,20.82471275,0.206122468,0.021019743,0
S143,Networking,16,0.882699794,21.63722292,0.195119132,0.078764094,0
S143,Security,9,0.986981059,13.04213365,0,0.128827249,0
S143,Hardware,9,0.953600796,20.85594134,0.223814932,0.162788709,0
S143,Software,11,0.761572365,27.55806299,0.254152473,0.303619371,0
S143,Data Representation,18,0.253625881,35.7075974,0.447345384,0.417679328,1
S143,Internet,14,0.930153135,22.16934826,0.224929535,0.145453054,0
S143,Databases,16,0.809120224,21.67030779,0.324313245,0.191879662,0
S143,Algorithms,5,0.923644103,22.94089457,0.074621564,0.0072311,0
S143,Ethics,12,1,31.53509325,0.306433343,0,0
S144,ICT & Society,6,0.339412678,30.19708561,0.425554718,0.296199174,1
S144,Networking,8,0.260628831,32.76210878,0.412847124,0.285911354,1
S144,Security,14,0.048673817,40.06045327,0.446227504,0.438530806,1
S144,Hardware,17,0.764691711,29.69034011,0.095540476,0.142884032,0
S144,Software,8,0.312011796,36.85259421,0.422790141,0.352374964,1
S144,Data Representation,12,0.805387725,24.56564796,0.233776933,0.089891828,0
S144,Internet,20,0.347272091,27.11888468,0.441979215,0.243556903,1
S144,Databases,21,0.545912285,29.14365644,0.285874111,0.358392363,0
S144,Algorithms,9,0.4812583,28.20016393,0.350010087,0.264290733,0
S144,Ethics,24,0.518513634,26.79512829,0.414706953,0.216159463,0
S145,ICT & Society,16,0.532633209,20.76207456,0.262617241,0.212170529,0
S145,Networking,24,0.158847248,45.68135595,0.426505344,0.387206325,1
S145,Security,24,0.305319233,38.53731464,0.418782108,0.399229455,1
S145,Hardware,9,0.621075369,31.94027263,0.339483389,0.249117115,0
S145,Software,19,0.556080918,24.50301512,0.259871167,0.204304535,0
S145,Data Representation,20,0.396206923,40.48538253,0.438223676,0.316235492,1
S145,Internet,13,0.478313073,32.50566137,0.471073545,0.353677535,1
S145,Databases,22,0.148725671,27.47289191,0.483818062,0.359102809,1
S145,Algorithms,14,0.001934947,33.89736654,0.565583937,0.444452522,1
S145,Ethics,13,0,36.1564031,0.587294199,0.561182058,1
S146,ICT & Society,10,0.230566135,33.18857701,0.512094162,0.525416241,1
S146,Networking,16,0.302256358,31.38881259,0.480891345,0.373655146,1
S146,Security,11,0.172991828,34.15775399,0.475568008,0.426088422,1
S146,Hardware,29,0.448405639,26.40968906,0.384104527,0.369988981,1
S146,Software,19,0.394253646,30.65745515,0.346944477,0.308217253,1
S146,Data Representation,17,0.087676938,33.55431054,0.389956789,0.469612,1
S146,Internet,12,0.32481308,37.31120926,0.455865796,0.449117436,1
S146,Databases,9,0.50206804,31.81918055,0.342437279,0.213612648,0
S146,Algorithms,15,0.035964779,33.80087839,0.454319584,0.348351812,1
S146,Ethics,14,0.065908683,36.31031578,0.545595991,0.448288792,1
S147,ICT & Society,24,0.260915222,23.74336376,0.446335845,0.285478714,0
S147,Networking,15,0.888377707,12.55782514,0.173828451,0.08876925,0
S147,Security,17,0.976973229,20.92450054,0.049888475,0.054170457,0
S147,Hardware,17,0.715701504,26.7473593,0.20183584,0.147730581,0
S147,Software,16,0.920586385,24.92857604,0.192442844,0.102733619,0
S147,Data Representation,12,0.706940848,20.61505427,0.13868461,0.083400079,0
S147,Internet,7,0.797934631,14.55174629,0.141512304,0.243901005,0
S147,Databases,11,1,22.12731935,0.123311814,0.072577071,0
S147,Algorithms,19,0.808726371,20.3338821,0.235739263,0.13207323,0
S147,Ethics,6,0.835089998,16.50672716,0.13572436,0.113752885,0
S148,ICT & Society,15,0.785824904,29.73990059,0.247149388,0.247988168,0
S148,Networking,22,0.826151925,18.99643574,0.12536619,0.071856388,0
S148,Security,11,0.835772225,18.87207798,0.09875454,0.17936001,0
S148,Hardware,20,0.991243638,15.89131549,0.209827002,0,0
S148,Software,11,0.945240567,17.60437234,0.025854692,0.100955147,0
S148,Data Representation,14,0.956041056,17.57594984,0.074148774,0.170864169,0
S148,Internet,6,0.906131766,14.61916298,0.251999949,0.203416644,0
S148,Databases,18,0.912499589,26.55744311,0.052291183,0.070318225,0
S148,Algorithms,9,0.792810465,23.5217259,0.153026576,0.16615422,0
S148,Ethics,18,0.83191192,24.3194871,0.094242865,0.1006015,0
S149,ICT & Society,26,0.632457198,21.71477024,0.258308293,0.238427976,0
S149,Networking,5,0.73001074,17.54630983,0.196511229,0.189138928,0
S149,Security,21,0.544440388,33.94648977,0.456992805,0.312039896,1
S149,Hardware,15,1,21.29669264,0.224910763,0.021126317,0
S149,Software,13,0.893217212,20.29882744,0.136707123,0.149795806,0
S149,Data Representation,17,0.353240331,26.25148281,0.335087428,0.340392991,0
S149,Internet,12,0.494365241,34.61287916,0.245669393,0.287323624,0
S149,Databases,10,0.623937118,21.90794186,0.323625752,0.239949302,0
S149,Algorithms,11,0.781097566,21.28972005,0.092905593,0.12888377,0
S149,Ethics,27,0.553636434,25.23605305,0.341015251,0.400722295,0
S150,ICT & Society,25,0.042593081,30.67253675,0.568501035,0.575127609,1
S150,Networking,10,0.039771663,37.82812202,0.529500403,0.369501734,1
S150,Security,11,0,40.33066339,0.558396951,0.492859882,1
S150,Hardware,18,0.126021979,41.91531314,0.572400574,0.43740833,1
S150,Software,20,0.086312675,39.24870232,0.560487177,0.455572878,1
S150,Data Representation,18,0.161818579,36.13670786,0.600796635,0.406900335,1
S150,Internet,14,0.030240325,40.90221544,0.388439623,0.531452431,1
S150,Databases,19,0.045442537,38.31925838,0.505751405,0.487652754,1
S150,Algorithms,16,0.166876228,32.22464462,0.496501819,0.325289479,1
S150,Ethics,12,0.131579517,43.92473104,0.537215625,0.527861702,1
S151,ICT & Society,7,0.585650929,34.47438842,0.291696822,0.237436812,0
S151,Networking,13,0.247454789,38.88120534,0.327908668,0.461975776,1
S151,Security,17,0.833934772,29.43549271,0.038939789,0,0
S151,Hardware,18,0.724737226,24.57600903,0.186021327,0.174070639,0
S151,Software,17,0.545530773,22.17331548,0.264335668,0.362746589,0
S151,Data Representation,21,0.737157463,28.33937042,0.313786718,0.259034068,0
S151,Internet,22,0.555585258,32.04821399,0.445379526,0.226663063,0
S151,Databases,23,0.673687641,27.07617331,0.209945255,0.173296741,0
S151,Algorithms,22,0.725200453,22.90026057,0.341488662,0.174479123,0
S151,Ethics,10,0.546774369,32.83415363,0.340565146,0.294849194,0
S152,ICT & Society,16,0.676000347,29.7239648,0.275142443,0.257374745,0
S152,Networking,11,0.882437324,19.06877198,0.133086576,0.09907326,0
S152,Security,4,0.710318188,22.50880009,0.339552046,0.107925233,0
S152,Hardware,13,0.847922358,25.56971584,0.123373035,0.147569795,0
S152,Software,16,0.52673899,29.66538006,0.25512701,0.153248895,0
S152,Data Representation,18,0.789869731,25.20743393,0.165407336,0.187890056,0
S152,Internet,24,0.148915287,37.78024591,0.535651053,0.458330261,1
S152,Databases,16,0.712996419,20.86958379,0.350845872,0.145724183,0
S152,Algorithms,11,0.659678801,24.38366035,0.180826907,0.178963891,0
S152,Ethics,18,0.374954652,31.24030501,0.367875747,0.286010523,1
S153,ICT & Society,8,0.768778285,18.9588842,0.257003478,0.130885609,0
S153,Networking,15,0.373168884,34.05322864,0.357518106,0.324779833,0
S153,Security,14,0.275918865,30.32359422,0.42927286,0.441939092,1
S153,Hardware,18,0.888193866,18.06220575,0.210949986,0.206661385,0
S153,Software,21,0.293450801,32.72923458,0.369262392,0.350870209,1
S153,Data Representation,17,0.341225881,35.45415595,0.443185886,0.427768647,1
S153,Internet,12,0.425570345,36.02886293,0.375462981,0.328363124,1
S153,Databases,15,0.437834954,29.0323398,0.219002708,0.320993461,0
S153,Algorithms,29,0.180462402,39.35451077,0.3207821,0.386979842,1
S153,Ethics,8,0.488995405,29.05123359,0.384499662,0.288337388,0
S154,ICT & Society,23,0.245095221,29.57972858,0.446446436,0.364215226,1
S154,Networking,14,0.142866653,39.85001031,0.531354962,0.402711454,1
S154,Security,16,0.37562042,31.33791351,0.555666853,0.498039628,1
S154,Hardware,13,0.161132785,24.6994889,0.457719371,0.354217908,1
S154,Software,13,0.04128483,33.28167107,0.596084202,0.496754478,1
S154,Data Representation,24,0.126548572,35.17256387,0.557396589,0.544432931,1
S154,Internet,24,0.039036894,34.25484008,0.478989122,0.421735959,1
S154,Databases,14,0.416205144,35.18868743,0.404211292,0.251417658,0
S154,Algorithms,17,0.357942031,33.85239143,0.476198208,0.376299819,1
S154,Ethics,23,0.210713314,37.33431588,0.462340946,0.419265694,1
S155,ICT & Society,12,0.685993747,23.47341661,0.288613614,0.254884178,0
S155,Networking,17,0.775252711,17.69007967,0.160618622,0.07515106,0
S155,Security,15,0.951666594,25.15574826,0.033984623,0.178253412,0
S155,Hardware,13,0.60084787,25.61916388,0.272534195,0.156825356,0
S155,Software,25,0.465548173,32.4766334,0.295076888,0.201980761,0
S155,Data Representation,15,0.251740974,30.52275353,0.500080514,0.447276762,1
S155,Internet,16,0.935850648,22.69355213,0.212300558,0.229270203,0
S155,Databases,16,0.183185757,41.04607101,0.545637611,0.342748829,1
S155,Algorithms,3,0.632294012,16.34941764,0.107491652,0.099012822,0
S155,Ethics,8,0.738908591,21.57822633,0.240527807,0.106250417,0
S156,ICT & Society,16,0.150012921,29.54091268,0.457076764,0.507727872,1
S156,Networking,22,0.16427507,32.7381282,0.445450008,0.302928686,1
S156,Security,19,0.153189817,29.87175349,0.552213439,0.46004483,1
S156,Hardware,17,0.290628238,32.7866364,0.482185086,0.491802262,1
S156,Software,22,0.251270251,27.63628526,0.350727381,0.394686097,1
S156,Data Representation,13,0.306386971,34.84534376,0.339332006,0.322219113,1
S156,Internet,10,0.462406745,33.04882553,0.461997626,0.338560839,0
S156,Databases,10,0.441304449,27.52373972,0.282485722,0.277076918,1
S156,Algorithms,10,0.524153583,29.78219579,0.445168428,0.321065852,0
S156,Ethics,16,0.127914306,41.04991741,0.482681778,0.46597419,1
S157,ICT & Society,6,0.396479131,35.80141424,0.432894775,0.278591762,1
S157,Networking,8,0.723573924,30.84900233,0.319029453,0.200969588,0
S157,Security,22,0.273616795,36.31744901,0.482439168,0.515784755,1
S157,Hardware,17,0.394831623,33.64864459,0.3740245,0.339773376,0
S157,Software,8,0.535999814,27.56243279,0.235400466,0.224463309,0
